档,uid,recognition_path,enrollment_path,ref,vanilla_text,vanilla_cer,max_sim,rec_sec,enroll_sec,难点类别,备注
3_中等0.1-0.5,cmd_2053,E:\midea_target_asr\datasetA\pos\cmd_2053.wav,E:\midea_target_asr\datasetA\pos\kws_2053.wav,关闭节能模式,货币节能模式I,0.5,0.1841,3.16,2.68,,
3_中等0.1-0.5,cmd_2072,E:\midea_target_asr\datasetA\pos\cmd_2072.wav,E:\midea_target_asr\datasetA\pos\kws_2072.wav,开启睡眠模式,开始睡眠了,0.5,0.2521,1.82,1.7,,
3_中等0.1-0.5,cmd_2131,E:\midea_target_asr\datasetA\pos\cmd_2131.wav,E:\midea_target_asr\datasetA\pos\kws_2131.wav,开到二十三度,開到23度,0.5,0.3099,2.92,1.74,,
3_中等0.1-0.5,cmd_2153,E:\midea_target_asr\datasetA\pos\cmd_2153.wav,E:\midea_target_asr\datasetA\pos\kws_2153.wav,风向调到上边,静调到上点,0.5,0.1075,3.07,2.07,,
3_中等0.1-0.5,cmd_2164,E:\midea_target_asr\datasetA\pos\cmd_2164.wav,E:\midea_target_asr\datasetA\pos\kws_2164.wav,科学声音龙门阵我想听,科学声音重门正,0.5,0.1986,4.89,3.2,,
3_中等0.1-0.5,cmd_2206,E:\midea_target_asr\datasetA\pos\cmd_2206.wav,E:\midea_target_asr\datasetA\pos\kws_2206.wav,放首歌吧,是走歌吧,0.5,0.157,2.02,1.94,,
3_中等0.1-0.5,cmd_2225,E:\midea_target_asr\datasetA\pos\cmd_2225.wav,E:\midea_target_asr\datasetA\pos\kws_2225.wav,加大风量,要大口量,0.5,0.3009,1.64,1.64,,
3_中等0.1-0.5,cmd_2257,E:\midea_target_asr\datasetA\pos\cmd_2257.wav,E:\midea_target_asr\datasetA\pos\kws_2257.wav,播放正能量纯音乐,核放正能量全一月,0.5,0.1952,2.82,2.03,,
3_中等0.1-0.5,cmd_2271,E:\midea_target_asr\datasetA\pos\cmd_2271.wav,E:\midea_target_asr\datasetA\pos\kws_2271.wav,风速调到百分之十,風速調到10%,0.5,0.0876,2.61,1.27,,
3_中等0.1-0.5,cmd_2325,E:\midea_target_asr\datasetA\pos\cmd_2325.wav,E:\midea_target_asr\datasetA\pos\kws_2325.wav,空调调到自动模式,控制核自動模式,0.5,0.2094,2.08,2.22,,
3_中等0.1-0.5,cmd_2329,E:\midea_target_asr\datasetA\pos\cmd_2329.wav,E:\midea_target_asr\datasetA\pos\kws_2329.wav,开启制热模式,开始肢肉模式,0.5,0.1157,1.8,2.18,,
3_中等0.1-0.5,cmd_2331,E:\midea_target_asr\datasetA\pos\cmd_2331.wav,E:\midea_target_asr\datasetA\pos\kws_2331.wav,开到二十四度,开到24度,0.5,0.3024,1.87,1.75,,
3_中等0.1-0.5,cmd_2343,E:\midea_target_asr\datasetA\pos\cmd_2343.wav,E:\midea_target_asr\datasetA\pos\kws_2343.wav,打开省电模式,打开闪电路视,0.5,0.0483,1.84,2.78,,
3_中等0.1-0.5,cmd_2345,E:\midea_target_asr\datasetA\pos\cmd_2345.wav,E:\midea_target_asr\datasetA\pos\kws_2345.wav,风往左吹,往左推,0.5,0.1887,2.76,1.63,,
3_中等0.1-0.5,cmd_2362,E:\midea_target_asr\datasetA\pos\cmd_2362.wav,E:\midea_target_asr\datasetA\pos\kws_2362.wav,风速降低,部署降低,0.5,0.2486,1.76,2.26,,
3_中等0.1-0.5,cmd_2369,E:\midea_target_asr\datasetA\pos\cmd_2369.wav,E:\midea_target_asr\datasetA\pos\kws_2369.wav,播放盖世音雄原创音乐,歌放《拜世英雄》原创音乐,0.5,0.3734,4.8,1.76,,
3_中等0.1-0.5,cmd_2376,E:\midea_target_asr\datasetA\pos\cmd_2376.wav,E:\midea_target_asr\datasetA\pos\kws_2376.wav,播放我爸爸我妈妈,播放《我爸爸》《我妈妈》,0.5,0.0138,2.85,1.53,,
3_中等0.1-0.5,cmd_2397,E:\midea_target_asr\datasetA\pos\cmd_2397.wav,E:\midea_target_asr\datasetA\pos\kws_2397.wav,开到二十七度,开到27度,0.5,0.2692,1.8,1.73,,
3_中等0.1-0.5,cmd_2404,E:\midea_target_asr\datasetA\pos\cmd_2404.wav,E:\midea_target_asr\datasetA\pos\kws_2404.wav,开到二十三度,开到23度,0.5,0.3351,2.0,2.21,,
3_中等0.1-0.5,cmd_2479,E:\midea_target_asr\datasetA\pos\cmd_2479.wav,E:\midea_target_asr\datasetA\pos\kws_2479.wav,关机空调,關進空腳,0.5,0.2556,2.19,2.0,,
3_中等0.1-0.5,cmd_2509,E:\midea_target_asr\datasetA\pos\cmd_2509.wav,E:\midea_target_asr\datasetA\pos\kws_2509.wav,开到二十八度,开到28度,0.5,0.1038,2.0,1.73,,
3_中等0.1-0.5,cmd_2517,E:\midea_target_asr\datasetA\pos\cmd_2517.wav,E:\midea_target_asr\datasetA\pos\kws_2517.wav,风向右吹,方向右肩,0.5,0.3565,2.36,2.77,,
3_中等0.1-0.5,cmd_2538,E:\midea_target_asr\datasetA\pos\cmd_2538.wav,E:\midea_target_asr\datasetA\pos\kws_2538.wav,风量调到最大,小到最大,0.5,0.395,2.5,2.47,,
3_中等0.1-0.5,cmd_2548,E:\midea_target_asr\datasetA\pos\cmd_2548.wav,E:\midea_target_asr\datasetA\pos\kws_2548.wav,风速四十,分数四十,0.5,0.2054,2.32,1.8,,
3_中等0.1-0.5,cmd_2594,E:\midea_target_asr\datasetA\pos\cmd_2594.wav,E:\midea_target_asr\datasetA\pos\kws_2594.wav,播放小飞鱼二,不要放小飞鱼啊,0.5,0.0905,2.46,3.03,,
3_中等0.1-0.5,cmd_2608,E:\midea_target_asr\datasetA\pos\cmd_2608.wav,E:\midea_target_asr\datasetA\pos\kws_2608.wav,温度二十六度,溫度26度,0.5,0.0938,2.94,1.43,,
3_中等0.1-0.5,cmd_2614,E:\midea_target_asr\datasetA\pos\cmd_2614.wav,E:\midea_target_asr\datasetA\pos\kws_2614.wav,开到二十九度,开到29度,0.5,-0.1096,3.47,2.19,,
3_中等0.1-0.5,cmd_2627,E:\midea_target_asr\datasetA\pos\cmd_2627.wav,E:\midea_target_asr\datasetA\pos\kws_2627.wav,关掉空调,关掉头条,0.5,0.2875,2.08,2.47,,
3_中等0.1-0.5,cmd_2647,E:\midea_target_asr\datasetA\pos\cmd_2647.wav,E:\midea_target_asr\datasetA\pos\kws_2647.wav,打开屏幕,打开题目,0.5,0.3506,1.63,3.02,,
3_中等0.1-0.5,cmd_2654,E:\midea_target_asr\datasetA\pos\cmd_2654.wav,E:\midea_target_asr\datasetA\pos\kws_2654.wav,开启抽湿模式,开启抽诗魔师,0.5,0.3355,5.76,1.89,,
3_中等0.1-0.5,cmd_2658,E:\midea_target_asr\datasetA\pos\cmd_2658.wav,E:\midea_target_asr\datasetA\pos\kws_2658.wav,播放小球听民乐数字歌,播放小球听名字月首次歌,0.5,0.2724,3.44,2.41,,
3_中等0.1-0.5,cmd_2669,E:\midea_target_asr\datasetA\pos\cmd_2669.wav,E:\midea_target_asr\datasetA\pos\kws_2669.wav,播放少儿版红楼梦,爸爸少儿买红楼吗,0.5,0.1628,3.16,1.65,,
3_中等0.1-0.5,cmd_2681,E:\midea_target_asr\datasetA\pos\cmd_2681.wav,E:\midea_target_asr\datasetA\pos\kws_2681.wav,富含热量的食物有哪些,富含熱量的水納煙,0.5,0.0904,3.57,2.12,,
3_中等0.1-0.5,cmd_2694,E:\midea_target_asr\datasetA\pos\cmd_2694.wav,E:\midea_target_asr\datasetA\pos\kws_2694.wav,加热故障,加热物章,0.5,0.2351,2.24,2.26,,
3_中等0.1-0.5,cmd_2742,E:\midea_target_asr\datasetA\pos\cmd_2742.wav,E:\midea_target_asr\datasetA\pos\kws_2742.wav,腹泻吃什么食物有好处,我去吃什么食物,0.5,0.1687,4.43,1.74,,
3_中等0.1-0.5,cmd_2781,E:\midea_target_asr\datasetA\pos\cmd_2781.wav,E:\midea_target_asr\datasetA\pos\kws_2781.wav,风速减小,分数减小,0.5,0.1356,3.08,1.95,,
3_中等0.1-0.5,cmd_2782,E:\midea_target_asr\datasetA\pos\cmd_2782.wav,E:\midea_target_asr\datasetA\pos\kws_2782.wav,开到二十三度,二十三五,0.5,0.0841,2.28,1.9,,
3_中等0.1-0.5,cmd_2808,E:\midea_target_asr\datasetA\pos\cmd_2808.wav,E:\midea_target_asr\datasetA\pos\kws_2808.wav,风速五十,中秋五十,0.5,0.0887,3.19,1.8,,
3_中等0.1-0.5,cmd_2831,E:\midea_target_asr\datasetA\pos\cmd_2831.wav,E:\midea_target_asr\datasetA\pos\kws_2831.wav,风速七十,风速70,0.5,0.1563,2.64,2.06,,
3_中等0.1-0.5,cmd_2850,E:\midea_target_asr\datasetA\pos\cmd_2850.wav,E:\midea_target_asr\datasetA\pos\kws_2850.wav,把温度调到十八度,把温度调,0.5,0.3201,2.91,1.94,,
3_中等0.1-0.5,cmd_2857,E:\midea_target_asr\datasetA\pos\cmd_2857.wav,E:\midea_target_asr\datasetA\pos\kws_2857.wav,播放播播龙的故事口袋,播放波波隆的故事,0.5,0.2315,4.26,4.16,,
3_中等0.1-0.5,cmd_2876,E:\midea_target_asr\datasetA\pos\cmd_2876.wav,E:\midea_target_asr\datasetA\pos\kws_2876.wav,调成自动模式,飘成自动,0.5,0.2566,3.4,1.53,,
3_中等0.1-0.5,cmd_2886,E:\midea_target_asr\datasetA\pos\cmd_2886.wav,E:\midea_target_asr\datasetA\pos\kws_2886.wav,开到二十四度,开到24度,0.5,0.2856,1.93,2.03,,
3_中等0.1-0.5,cmd_2900,E:\midea_target_asr\datasetA\pos\cmd_2900.wav,E:\midea_target_asr\datasetA\pos\kws_2900.wav,开到二十二度,开到22度,0.5,0.2607,3.39,1.84,,
3_中等0.1-0.5,cmd_2918,E:\midea_target_asr\datasetA\pos\cmd_2918.wav,E:\midea_target_asr\datasetA\pos\kws_2918.wav,风量调到最小,都沒有調到最小,0.5,0.2125,1.96,2.06,,
3_中等0.1-0.5,cmd_2981,E:\midea_target_asr\datasetA\pos\cmd_2981.wav,E:\midea_target_asr\datasetA\pos\kws_2981.wav,开到二十一度,开到21度,0.5,0.29,2.31,2.14,,
3_中等0.1-0.5,cmd_1,E:\midea_target_asr\datasetA\pos\cmd_1.wav,E:\midea_target_asr\datasetA\pos\kws_1.wav,灯光亮度调到百分之三十,灯光亮度调到30%,0.4545,0.2936,3.63,1.5,,
3_中等0.1-0.5,cmd_3,E:\midea_target_asr\datasetA\pos\cmd_3.wav,E:\midea_target_asr\datasetA\pos\kws_3.wav,所有灯光调到百分之五十,所有灯光调到50%,0.4545,0.4406,3.58,1.5,,
3_中等0.1-0.5,cmd_234,E:\midea_target_asr\datasetA\pos\cmd_234.wav,E:\midea_target_asr\datasetA\pos\kws_234.wav,把空调温度调到二十八度风量调到百分之五十,把供调温度调到28度风量调到50%,0.45,0.5295,4.52,1.5,,
3_中等0.1-0.5,cmd_58,E:\midea_target_asr\datasetA\pos\cmd_58.wav,E:\midea_target_asr\datasetA\pos\kws_58.wav,我要休息我要睡觉了,我要睡覺了,0.4444,0.3271,2.98,1.5,,
3_中等0.1-0.5,cmd_2192,E:\midea_target_asr\datasetA\pos\cmd_2192.wav,E:\midea_target_asr\datasetA\pos\kws_2192.wav,把温度调到二十九度,把弯度调到19度,0.4444,0.3852,2.99,2.25,,
3_中等0.1-0.5,cmd_2286,E:\midea_target_asr\datasetA\pos\cmd_2286.wav,E:\midea_target_asr\datasetA\pos\kws_2286.wav,把温度调到二十五度,把温度高到25度,0.4444,0.242,2.61,1.5,,
3_中等0.1-0.5,cmd_2320,E:\midea_target_asr\datasetA\pos\cmd_2320.wav,E:\midea_target_asr\datasetA\pos\kws_2320.wav,补血推荐吃哪些食物,不写推荐吃哪些,0.4444,0.4688,4.59,2.35,,
3_中等0.1-0.5,cmd_2472,E:\midea_target_asr\datasetA\pos\cmd_2472.wav,E:\midea_target_asr\datasetA\pos\kws_2472.wav,把温度调到二十三度,把温度的三度,0.4444,0.0792,3.28,1.66,,
3_中等0.1-0.5,cmd_2499,E:\midea_target_asr\datasetA\pos\cmd_2499.wav,E:\midea_target_asr\datasetA\pos\kws_2499.wav,把温度调到二十二度,把温度抬到22度,0.4444,0.0466,2.47,1.98,,
3_中等0.1-0.5,cmd_2513,E:\midea_target_asr\datasetA\pos\cmd_2513.wav,E:\midea_target_asr\datasetA\pos\kws_2513.wav,高血压不推荐吃什么,除此不推薦是什么,0.4444,0.1744,3.29,4.47,,
3_中等0.1-0.5,cmd_2748,E:\midea_target_asr\datasetA\pos\cmd_2748.wav,E:\midea_target_asr\datasetA\pos\kws_2748.wav,白内障不适合吃什么,来这一道适合吃什么,0.4444,0.0482,1.98,1.82,,
3_中等0.1-0.5,cmd_0,E:\midea_target_asr\datasetA\pos\cmd_0.wav,E:\midea_target_asr\datasetA\pos\kws_0.wav,空调开到制热调到二十五度风量调到百分之三十,空调开到自热调到25度风量调到30%,0.4286,0.2539,4.36,1.5,,
3_中等0.1-0.5,cmd_6,E:\midea_target_asr\datasetA\pos\cmd_6.wav,E:\midea_target_asr\datasetA\pos\kws_6.wav,播放权志龙的歌,播放全智隆的歌,0.4286,0.3207,3.02,1.5,,
3_中等0.1-0.5,cmd_209,E:\midea_target_asr\datasetA\pos\cmd_209.wav,E:\midea_target_asr\datasetA\pos\kws_209.wav,灯光最亮冷色调,燈光最亮能射掉,0.4286,0.3583,2.69,1.5,,
3_中等0.1-0.5,cmd_2077,E:\midea_target_asr\datasetA\pos\cmd_2077.wav,E:\midea_target_asr\datasetA\pos\kws_2077.wav,出风口设置最上,出方口射至最上,0.4286,0.2928,3.06,2.23,,
3_中等0.1-0.5,cmd_2470,E:\midea_target_asr\datasetA\pos\cmd_2470.wav,E:\midea_target_asr\datasetA\pos\kws_2470.wav,把风速调小一点,把父母差小一点,0.4286,0.1233,1.73,2.93,,
3_中等0.1-0.5,cmd_2489,E:\midea_target_asr\datasetA\pos\cmd_2489.wav,E:\midea_target_asr\datasetA\pos\kws_2489.wav,给我放劲爆歌曲,给我换金泡歌曲,0.4286,0.2909,2.69,2.2,,
3_中等0.1-0.5,cmd_2862,E:\midea_target_asr\datasetA\pos\cmd_2862.wav,E:\midea_target_asr\datasetA\pos\kws_2862.wav,备孕适合吃什么,被孕是何吃什么,0.4286,0.2393,3.33,1.86,,
3_中等0.1-0.5,cmd_2926,E:\midea_target_asr\datasetA\pos\cmd_2926.wav,E:\midea_target_asr\datasetA\pos\kws_2926.wav,风速调到最大风,分數調到最大分,0.4286,0.2626,2.3,3.05,,
3_中等0.1-0.5,cmd_143,E:\midea_target_asr\datasetA\pos\cmd_143.wav,E:\midea_target_asr\datasetA\pos\kws_143.wav,关闭洗衣模式关闭新风模式,关闭洗衣博士关闭心风博士,0.4167,0.317,4.62,1.5,,
3_中等0.1-0.5,cmd_318,E:\midea_target_asr\datasetA\pos\cmd_318.wav,E:\midea_target_asr\datasetA\pos\kws_318.wav,空调二十六度风速风速最小,空調到16度 風速最小,0.4167,0.3509,3.44,1.5,,
3_中等0.1-0.5,cmd_21,E:\midea_target_asr\datasetA\pos\cmd_21.wav,E:\midea_target_asr\datasetA\pos\kws_21.wav,把温度调到三十度风量调到百分之六十,把温度调到30度风量调到60%,0.4118,0.5738,3.45,1.5,,
3_中等0.1-0.5,cmd_70,E:\midea_target_asr\datasetA\pos\cmd_70.wav,E:\midea_target_asr\datasetA\pos\kws_70.wav,我要用餐了,我要用殘懒,0.4,0.5357,1.9,1.5,,
3_中等0.1-0.5,cmd_81,E:\midea_target_asr\datasetA\pos\cmd_81.wav,E:\midea_target_asr\datasetA\pos\kws_81.wav,声音大一点,生意大一点,0.4,0.4178,1.66,1.5,,
3_中等0.1-0.5,cmd_106,E:\midea_target_asr\datasetA\pos\cmd_106.wav,E:\midea_target_asr\datasetA\pos\kws_106.wav,关闭洗衣机,关闭席机,0.4,0.3262,2.22,1.5,,
3_中等0.1-0.5,cmd_153,E:\midea_target_asr\datasetA\pos\cmd_153.wav,E:\midea_target_asr\datasetA\pos\kws_153.wav,帮我放一首,好好放一首,0.4,0.1059,1.0,1.5,,
3_中等0.1-0.5,cmd_170,E:\midea_target_asr\datasetA\pos\cmd_170.wav,E:\midea_target_asr\datasetA\pos\kws_170.wav,一键净呼吸,一見進呼吸,0.4,0.1928,2.14,1.5,,
3_中等0.1-0.5,cmd_193,E:\midea_target_asr\datasetA\pos\cmd_193.wav,E:\midea_target_asr\datasetA\pos\kws_193.wav,帮我放一首周笔畅的歌,幫我放你手足筆唱的歌,0.4,0.4619,2.82,1.5,,
3_中等0.1-0.5,cmd_208,E:\midea_target_asr\datasetA\pos\cmd_208.wav,E:\midea_target_asr\datasetA\pos\kws_208.wav,灯的亮度调整到五千K,燈的亮度調整到5000K,0.4,0.5738,4.26,1.5,,
3_中等0.1-0.5,cmd_211,E:\midea_target_asr\datasetA\pos\cmd_211.wav,E:\midea_target_asr\datasetA\pos\kws_211.wav,开启洗碗机,开启吸管机,0.4,0.3722,2.57,1.5,,
3_中等0.1-0.5,cmd_235,E:\midea_target_asr\datasetA\pos\cmd_235.wav,E:\midea_target_asr\datasetA\pos\kws_235.wav,客厅灯的色温调到五千K灯的色温调到五千K,客厅灯的色温调到5000K灯的色温调到5000K,0.4,0.6238,4.62,1.5,,
3_中等0.1-0.5,cmd_296,E:\midea_target_asr\datasetA\pos\cmd_296.wav,E:\midea_target_asr\datasetA\pos\kws_296.wav,洗衣机通风,時機通風,0.4,0.1977,2.89,1.5,,
3_中等0.1-0.5,cmd_301,E:\midea_target_asr\datasetA\pos\cmd_301.wav,E:\midea_target_asr\datasetA\pos\kws_301.wav,帮我预约明天九点之前对我的衬衫进行轻干洗,放映月明天九点之前对我的身体三进行清干洗,0.4,0.4099,5.22,1.5,,
3_中等0.1-0.5,cmd_2049,E:\midea_target_asr\datasetA\pos\cmd_2049.wav,E:\midea_target_asr\datasetA\pos\kws_2049.wav,便秘不推荐吃什么食物,先生 您说推荐吃什么食物,0.4,0.3198,2.36,1.66,,
3_中等0.1-0.5,cmd_2063,E:\midea_target_asr\datasetA\pos\cmd_2063.wav,E:\midea_target_asr\datasetA\pos\kws_2063.wav,开启智控温,开启总温,0.4,0.1738,2.71,1.83,,
3_中等0.1-0.5,cmd_2089,E:\midea_target_asr\datasetA\pos\cmd_2089.wav,E:\midea_target_asr\datasetA\pos\kws_2089.wav,开到十六度,开到16度,0.4,0.0922,2.26,1.89,,
3_中等0.1-0.5,cmd_2138,E:\midea_target_asr\datasetA\pos\cmd_2138.wav,E:\midea_target_asr\datasetA\pos\kws_2138.wav,空调十六度,空调16度,0.4,0.4829,2.13,1.93,,
3_中等0.1-0.5,cmd_2157,E:\midea_target_asr\datasetA\pos\cmd_2157.wav,E:\midea_target_asr\datasetA\pos\kws_2157.wav,开启无风感,开机无风吧,0.4,0.3615,1.95,2.61,,
3_中等0.1-0.5,cmd_2170,E:\midea_target_asr\datasetA\pos\cmd_2170.wav,E:\midea_target_asr\datasetA\pos\kws_2170.wav,风摆向右边,放得摆向右边,0.4,0.0804,1.74,1.52,,
3_中等0.1-0.5,cmd_2176,E:\midea_target_asr\datasetA\pos\cmd_2176.wav,E:\midea_target_asr\datasetA\pos\kws_2176.wav,开到十六度,開到16度,0.4,0.1566,1.74,1.77,,
3_中等0.1-0.5,cmd_2187,E:\midea_target_asr\datasetA\pos\cmd_2187.wav,E:\midea_target_asr\datasetA\pos\kws_2187.wav,开到十七度,开到17度,0.4,0.7059,2.72,2.47,,
3_中等0.1-0.5,cmd_2244,E:\midea_target_asr\datasetA\pos\cmd_2244.wav,E:\midea_target_asr\datasetA\pos\kws_2244.wav,开启智控温,开启至空温,0.4,0.3323,2.44,1.9,,
3_中等0.1-0.5,cmd_2267,E:\midea_target_asr\datasetA\pos\cmd_2267.wav,E:\midea_target_asr\datasetA\pos\kws_2267.wav,风向中间吹,方向中间垂,0.4,0.094,1.9,1.91,,
3_中等0.1-0.5,cmd_2278,E:\midea_target_asr\datasetA\pos\cmd_2278.wav,E:\midea_target_asr\datasetA\pos\kws_2278.wav,骨质疏松不适宜吃什么,古致疏松不是一吃什么,0.4,0.4004,2.51,2.01,,
3_中等0.1-0.5,cmd_2299,E:\midea_target_asr\datasetA\pos\cmd_2299.wav,E:\midea_target_asr\datasetA\pos\kws_2299.wav,儿童吃哪些食物有好处,而同这些食物有好处,0.4,0.139,3.03,1.88,,
3_中等0.1-0.5,cmd_2354,E:\midea_target_asr\datasetA\pos\cmd_2354.wav,E:\midea_target_asr\datasetA\pos\kws_2354.wav,开到十七度,开到17度,0.4,0.3767,1.84,1.86,,
3_中等0.1-0.5,cmd_2388,E:\midea_target_asr\datasetA\pos\cmd_2388.wav,E:\midea_target_asr\datasetA\pos\kws_2388.wav,开到三十度,开到30度,0.4,0.0486,1.99,1.49,,
3_中等0.1-0.5,cmd_2395,E:\midea_target_asr\datasetA\pos\cmd_2395.wav,E:\midea_target_asr\datasetA\pos\kws_2395.wav,播放十大样板戏精选集,播放十大样板四经旋辑,0.4,0.3582,4.34,1.74,,
3_中等0.1-0.5,cmd_2423,E:\midea_target_asr\datasetA\pos\cmd_2423.wav,E:\midea_target_asr\datasetA\pos\kws_2423.wav,开到二十度,开到20度,0.4,0.1929,1.82,1.83,,
3_中等0.1-0.5,cmd_2550,E:\midea_target_asr\datasetA\pos\cmd_2550.wav,E:\midea_target_asr\datasetA\pos\kws_2550.wav,关一下空调,关一下冰条,0.4,0.2514,2.35,1.68,,
3_中等0.1-0.5,cmd_2557,E:\midea_target_asr\datasetA\pos\cmd_2557.wav,E:\midea_target_asr\datasetA\pos\kws_2557.wav,吃哪些食物有利于产妇,哪些食物有利益性,0.4,0.3285,3.54,2.05,,
3_中等0.1-0.5,cmd_2605,E:\midea_target_asr\datasetA\pos\cmd_2605.wav,E:\midea_target_asr\datasetA\pos\kws_2605.wav,防直吹模式,仿直吹音模式,0.4,0.3209,3.38,1.26,,
3_中等0.1-0.5,cmd_2615,E:\midea_target_asr\datasetA\pos\cmd_2615.wav,E:\midea_target_asr\datasetA\pos\kws_2615.wav,空调十八度,空调18度,0.4,0.4016,1.97,3.25,,
3_中等0.1-0.5,cmd_2621,E:\midea_target_asr\datasetA\pos\cmd_2621.wav,E:\midea_target_asr\datasetA\pos\kws_2621.wav,吃哪些食物有利于腹泻,那些食物有利于忽屑,0.4,0.155,3.23,2.13,,
3_中等0.1-0.5,cmd_2666,E:\midea_target_asr\datasetA\pos\cmd_2666.wav,E:\midea_target_asr\datasetA\pos\kws_2666.wav,风摆向右边,方本向右边,0.4,0.3575,2.41,1.77,,
3_中等0.1-0.5,cmd_2769,E:\midea_target_asr\datasetA\pos\cmd_2769.wav,E:\midea_target_asr\datasetA\pos\kws_2769.wav,风速调最大,方速條最大,0.4,0.2248,1.99,1.84,,
3_中等0.1-0.5,cmd_2846,E:\midea_target_asr\datasetA\pos\cmd_2846.wav,E:\midea_target_asr\datasetA\pos\kws_2846.wav,播放十大样板戏精选集,多放十大样板性精神级,0.4,0.3108,3.42,1.66,,
3_中等0.1-0.5,cmd_2873,E:\midea_target_asr\datasetA\pos\cmd_2873.wav,E:\midea_target_asr\datasetA\pos\kws_2873.wav,开到二十度,开多少十度,0.4,0.1677,1.99,2.1,,
3_中等0.1-0.5,cmd_2911,E:\midea_target_asr\datasetA\pos\cmd_2911.wav,E:\midea_target_asr\datasetA\pos\kws_2911.wav,播放聊音乐,聊音乐,0.4,0.2156,2.06,1.57,,
3_中等0.1-0.5,cmd_2932,E:\midea_target_asr\datasetA\pos\cmd_2932.wav,E:\midea_target_asr\datasetA\pos\kws_2932.wav,空调十六度,公交十六度,0.4,0.2095,1.72,3.01,,
3_中等0.1-0.5,cmd_2953,E:\midea_target_asr\datasetA\pos\cmd_2953.wav,E:\midea_target_asr\datasetA\pos\kws_2953.wav,调到二十度,调到20度,0.4,0.4135,1.52,1.74,,
3_中等0.1-0.5,cmd_2971,E:\midea_target_asr\datasetA\pos\cmd_2971.wav,E:\midea_target_asr\datasetA\pos\kws_2971.wav,播放十大样板戏精选集,播放十大样板器新全体,0.4,0.192,3.21,1.71,,
3_中等0.1-0.5,cmd_2990,E:\midea_target_asr\datasetA\pos\cmd_2990.wav,E:\midea_target_asr\datasetA\pos\kws_2990.wav,开到三十度,开到30度,0.4,0.3222,2.07,2.25,,
3_中等0.1-0.5,cmd_2992,E:\midea_target_asr\datasetA\pos\cmd_2992.wav,E:\midea_target_asr\datasetA\pos\kws_2992.wav,健身不建议吃什么食物,家臣不在意吃什么食物,0.4,0.1845,2.14,2.01,,
3_中等0.1-0.5,cmd_56,E:\midea_target_asr\datasetA\pos\cmd_56.wav,E:\midea_target_asr\datasetA\pos\kws_56.wav,羊绒大衣要怎么洗,楊榮大英要怎麼洗,0.375,0.2404,2.19,1.5,,
3_中等0.1-0.5,cmd_78,E:\midea_target_asr\datasetA\pos\cmd_78.wav,E:\midea_target_asr\datasetA\pos\kws_78.wav,我要吃饭了啊不对,我要吃饭了,0.375,0.4309,2.58,1.5,,
3_中等0.1-0.5,cmd_121,E:\midea_target_asr\datasetA\pos\cmd_121.wav,E:\midea_target_asr\datasetA\pos\kws_121.wav,空调调为二十六度,空调调为26度,0.375,0.2311,2.34,1.5,,
3_中等0.1-0.5,cmd_134,E:\midea_target_asr\datasetA\pos\cmd_134.wav,E:\midea_target_asr\datasetA\pos\kws_134.wav,我要做饭了小布吗,我要做飯了 需要補嗎,0.375,0.3889,2.67,1.5,,
3_中等0.1-0.5,cmd_253,E:\midea_target_asr\datasetA\pos\cmd_253.wav,E:\midea_target_asr\datasetA\pos\kws_253.wav,空调调到二十六度,空調調到26度,0.375,0.1891,2.25,1.5,,
3_中等0.1-0.5,cmd_345,E:\midea_target_asr\datasetA\pos\cmd_345.wav,E:\midea_target_asr\datasetA\pos\kws_345.wav,空调二十六摄氏度,空调26摄氏度,0.375,0.3048,2.22,1.5,,
3_中等0.1-0.5,cmd_2387,E:\midea_target_asr\datasetA\pos\cmd_2387.wav,E:\midea_target_asr\datasetA\pos\kws_2387.wav,吃什么有利于安胎,是什么有利于按摩,0.375,0.3537,2.35,1.83,,
3_中等0.1-0.5,cmd_2453,E:\midea_target_asr\datasetA\pos\cmd_2453.wav,E:\midea_target_asr\datasetA\pos\kws_2453.wav,把温度调到三十度,把温度敲到30度,0.375,0.4095,2.21,1.61,,
3_中等0.1-0.5,cmd_2544,E:\midea_target_asr\datasetA\pos\cmd_2544.wav,E:\midea_target_asr\datasetA\pos\kws_2544.wav,吃什么可以防辐射,吃什么可以 行 行,0.375,0.3202,3.08,1.85,,
3_中等0.1-0.5,cmd_2973,E:\midea_target_asr\datasetA\pos\cmd_2973.wav,E:\midea_target_asr\datasetA\pos\kws_2973.wav,播放大队长讲科学,大隊長叫科學,0.375,0.2595,3.5,1.77,,
3_中等0.1-0.5,cmd_9,E:\midea_target_asr\datasetA\pos\cmd_9.wav,E:\midea_target_asr\datasetA\pos\kws_9.wav,元宵节灯会什么时候,人将结灯会什么时候,0.3333,0.4546,4.5,1.5,,
3_中等0.1-0.5,cmd_39,E:\midea_target_asr\datasetA\pos\cmd_39.wav,E:\midea_target_asr\datasetA\pos\kws_39.wav,打开客厅空调,打开客厅公帖,0.3333,0.3836,2.1,1.5,,
3_中等0.1-0.5,cmd_68,E:\midea_target_asr\datasetA\pos\cmd_68.wav,E:\midea_target_asr\datasetA\pos\kws_68.wav,嵌入式饮水机,嵌入市营水机,0.3333,0.5894,2.35,1.5,,
