集,utt_id,id,唤醒音频,唤醒文本,识别音频,ground_truth,模型输出,sim,是否拒识,llm_verdict,噪声类型,CER,正确
POS,utt1083_cmd_2719,2719,pos/kws_2719.wav,你好天天,pos/cmd_2719.wav,空调十九度,风调十九度,0.3646,False,,pink,0.2,✓
POS,utt1084_cmd_2720,2720,pos/kws_2720.wav,小天才,pos/cmd_2720.wav,开到二十六度,,0.2138,True,,white,1.0,✗
POS,utt1085_cmd_2721,2721,pos/kws_2721.wav,小惟小惟,pos/cmd_2721.wav,播放姚晴曦阅读,让你的散户胀压更高,0.3203,False,,babble,1.2857,✗
POS,utt1086_cmd_2722,2722,pos/kws_2722.wav,嗨扫地机,pos/cmd_2722.wav,风量调到最小,,0.0758,True,,babble,1.0,✗
POS,utt1087_cmd_2723,2723,pos/kws_2723.wav,小天小天,pos/cmd_2723.wav,温度十八度,,0.1482,True,,white,1.0,✗
POS,utt1088_cmd_2724,2724,pos/kws_2724.wav,hi colmo,pos/cmd_2724.wav,儿童有什么饮食禁忌,,0.136,True,,babble,1.0,✗
POS,utt1089_cmd_2725,2725,pos/kws_2725.wav,小美小美,pos/cmd_2725.wav,唱一首刘德华的歌,,0.1588,True,,babble,1.0,✗
POS,utt1090_cmd_2726,2726,pos/kws_2726.wav,天天同学,pos/cmd_2726.wav,关下空调,,0.1969,True,,babble,1.0,✗
POS,utt1091_cmd_2727,2727,pos/kws_2727.wav,小美小美,pos/cmd_2727.wav,更年期适合吃什么,,0.2529,True,,babble,1.0,✗
POS,utt1092_cmd_2728,2728,pos/kws_2728.wav,小甜甜,pos/cmd_2728.wav,关掉空调,,0.1632,True,,babble,1.0,✗
POS,utt1093_cmd_2729,2729,pos/kws_2729.wav,小美小美,pos/cmd_2729.wav,给我放古典抒情百分百,给我放古典说情百分百,0.3615,False,,babble,0.1,✓
POS,utt1094_cmd_2730,2730,pos/kws_2730.wav,小美小美,pos/cmd_2730.wav,播放育儿早教纯干货分享,,0.3634,True,,babble,1.0,✗
POS,utt1095_cmd_2731,2731,pos/kws_2731.wav,小天才,pos/cmd_2731.wav,开到二十六度,,0.1175,True,,pink,1.0,✗
POS,utt1096_cmd_2732,2732,pos/kws_2732.wav,hi colmo,pos/cmd_2732.wav,播放美国语文第四册,,0.2559,True,,babble,1.0,✗
POS,utt1097_cmd_2733,2733,pos/kws_2733.wav,嗨机器人,pos/cmd_2733.wav,风速一百,,0.0885,True,,babble,1.0,✗
POS,utt1098_cmd_2734,2734,pos/kws_2734.wav,天天同学,pos/cmd_2734.wav,开机空调,,0.1306,True,,babble,1.0,✗
POS,utt1099_cmd_2735,2735,pos/kws_2735.wav,嗨扫地机,pos/cmd_2735.wav,降低温度,,0.2651,True,,white,1.0,✗
POS,utt1100_cmd_2736,2736,pos/kws_2736.wav,hi colmo,pos/cmd_2736.wav,电竞编年史我想听,也实行了类似改革,0.3423,False,,babble,1.0,✗
POS,utt1101_cmd_2737,2737,pos/kws_2737.wav,小编小编,pos/cmd_2737.wav,开到十七度,,0.2466,True,,babble,1.0,✗
POS,utt1102_cmd_2738,2738,pos/kws_2738.wav,天天同学,pos/cmd_2738.wav,把温度调到二十九度,把温度调到二十九度,0.3977,False,,babble,0.0,✓
POS,utt1103_cmd_2739,2739,pos/kws_2739.wav,小美小美,pos/cmd_2739.wav,哺乳期有什么饮食禁忌,,0.1592,True,,babble,1.0,✗
POS,utt1104_cmd_2740,2740,pos/kws_2740.wav,天天同学,pos/cmd_2740.wav,把温度调到二十二度,,0.2286,True,,white,1.0,✗
POS,utt1105_cmd_2741,2741,pos/kws_2741.wav,小编小编,pos/cmd_2741.wav,风速六十,,0.1389,True,,babble,1.0,✗
POS,utt1106_cmd_2742,2742,pos/kws_2742.wav,hi colmo,pos/cmd_2742.wav,腹泻吃什么食物有好处,,0.1687,True,,babble,1.0,✗
POS,utt1107_cmd_2743,2743,pos/kws_2743.wav,你好小双,pos/cmd_2743.wav,打开省电模式,打开省电模式,0.3003,False,,babble,0.0,✓
POS,utt1108_cmd_2744,2744,pos/kws_2744.wav,小美小美,pos/cmd_2744.wav,高血压不推荐吃什么,,0.1983,True,,babble,1.0,✗
POS,utt1109_cmd_2745,2745,pos/kws_2745.wav,嗨机器人,pos/cmd_2745.wav,开机空调,,0.1726,True,,babble,1.0,✗
POS,utt1110_cmd_2746,2746,pos/kws_2746.wav,你好小天,pos/cmd_2746.wav,风速调小一点,你跟上一句,0.3303,False,,pink,0.8333,✗
POS,utt1111_cmd_2747,2747,pos/kws_2747.wav,小天同学,pos/cmd_2747.wav,向左吹风,向着吹风,0.2979,False,,babble,0.25,✓
POS,utt1112_cmd_2748,2748,pos/kws_2748.wav,hi colmo,pos/cmd_2748.wav,白内障不适合吃什么,,0.0482,True,,white,1.0,✗
POS,utt1113_cmd_2749,2749,pos/kws_2749.wav,嗨机器人,pos/cmd_2749.wav,开到二十五度,,0.1831,True,,white,1.0,✗
POS,utt1114_cmd_2750,2750,pos/kws_2750.wav,小甜甜,pos/cmd_2750.wav,降低风量,,0.1719,True,,babble,1.0,✗
POS,utt1115_cmd_2751,2751,pos/kws_2751.wav,小点小点,pos/cmd_2751.wav,风量最小,,0.0051,True,,pink,1.0,✗
POS,utt1116_cmd_2752,2752,pos/kws_2752.wav,小钱小钱,pos/cmd_2752.wav,关一下空调,,0.2629,True,,babble,1.0,✗
POS,utt1117_cmd_2753,2753,pos/kws_2753.wav,小编小编,pos/cmd_2753.wav,关掉空调,,0.0539,True,,babble,1.0,✗
POS,utt1118_cmd_2754,2754,pos/kws_2754.wav,小天同学,pos/cmd_2754.wav,关掉智清洁,,0.1997,True,,babble,1.0,✗
POS,utt1119_cmd_2755,2755,pos/kws_2755.wav,hi colmo,pos/cmd_2755.wav,备孕要少吃什么,全省监管,0.3309,False,,babble,1.0,✗
POS,utt1120_cmd_2756,2756,pos/kws_2756.wav,小T小T,pos/cmd_2756.wav,开到二十二度,,0.1972,True,,babble,1.0,✗
POS,utt1121_cmd_2757,2757,pos/kws_2757.wav,小美小美,pos/cmd_2757.wav,播放家庭教育口传书,,0.1383,True,,babble,1.0,✗
POS,utt1122_cmd_2758,2758,pos/kws_2758.wav,小天同学,pos/cmd_2758.wav,空调除湿模式,空调厨师模式,0.3551,False,,babble,0.3333,✓
POS,utt1123_cmd_2759,2759,pos/kws_2759.wav,你好小双,pos/cmd_2759.wav,风速调到百分之二十,风速强到百分之二十,0.3561,False,,babble,0.1111,✓
POS,utt1124_cmd_2760,2760,pos/kws_2760.wav,小惟小惟,pos/cmd_2760.wav,播放文静翻唱歌曲集,纯旭芯片VN,0.3799,False,,babble,1.0,✗
POS,utt1125_cmd_2761,2761,pos/kws_2761.wav,小T小T,pos/cmd_2761.wav,打开上下风,但是,0.2709,False,,babble,1.0,✗
POS,utt1126_cmd_2762,2762,pos/kws_2762.wav,小甜甜,pos/cmd_2762.wav,开防直吹,,0.1552,True,,babble,1.0,✗
POS,utt1127_cmd_2763,2763,pos/kws_2763.wav,小T小T,pos/cmd_2763.wav,风往下吹,,0.1449,True,,babble,1.0,✗
POS,utt1128_cmd_2764,2764,pos/kws_2764.wav,小T小T,pos/cmd_2764.wav,空调十八度,,0.212,True,,babble,1.0,✗
POS,utt1129_cmd_2765,2765,pos/kws_2765.wav,你好小双,pos/cmd_2765.wav,风速调到百分之六十,到百分之六十,0.2942,False,,babble,0.3333,✓
POS,utt1130_cmd_2766,2766,pos/kws_2766.wav,hi colmo,pos/cmd_2766.wav,播放苦命人,中国将希望反映,0.4869,False,,babble,1.4,✗
POS,utt1131_cmd_2767,2767,pos/kws_2767.wav,小天同学,pos/cmd_2767.wav,风速调到百分之七十,分速调到百分之七十,0.4474,False,,babble,0.1111,✓
POS,utt1132_cmd_2768,2768,pos/kws_2768.wav,小点小点,pos/cmd_2768.wav,风速十,,0.1015,True,,babble,1.0,✗
POS,utt1133_cmd_2769,2769,pos/kws_2769.wav,大喜大喜,pos/cmd_2769.wav,风速调最大,,0.2248,True,,white,1.0,✗
POS,utt1134_cmd_2770,2770,pos/kws_2770.wav,小惟小惟,pos/cmd_2770.wav,黑发不能吃什么,,0.0988,True,,babble,1.0,✗
POS,utt1135_cmd_2771,2771,pos/kws_2771.wav,你好小天,pos/cmd_2771.wav,开启智清洁,,0.0246,True,,babble,1.0,✗
POS,utt1136_cmd_2772,2772,pos/kws_2772.wav,hi colmo,pos/cmd_2772.wav,脚气适合吃什么,,0.2106,True,,babble,1.0,✗
POS,utt1137_cmd_2773,2773,pos/kws_2773.wav,小惟小惟,pos/cmd_2773.wav,感冒吃什么合适,,0.1959,True,,babble,1.0,✗
POS,utt1138_cmd_2774,2774,pos/kws_2774.wav,hi colmo,pos/cmd_2774.wav,吃什么可以明目,,0.0542,True,,babble,1.0,✗
POS,utt1139_cmd_2775,2775,pos/kws_2775.wav,你好小双,pos/cmd_2775.wav,关闭显示屏,关闭视频,0.3919,False,,babble,0.6,✗
POS,utt1140_cmd_2776,2776,pos/kws_2776.wav,你好小双,pos/cmd_2776.wav,空调二十一度,,0.1673,True,,pink,1.0,✗
POS,utt1141_cmd_2777,2777,pos/kws_2777.wav,小美小美,pos/cmd_2777.wav,感冒不能吃什么食物,,0.1057,True,,babble,1.0,✗
POS,utt1142_cmd_2778,2778,pos/kws_2778.wav,嗨扫地机,pos/cmd_2778.wav,风摆向上边,放百箱上边,0.3618,False,,babble,0.6,✗
POS,utt1143_cmd_2779,2779,pos/kws_2779.wav,hi colmo,pos/cmd_2779.wav,给我讲古风音乐频道,,0.0545,True,,babble,1.0,✗
POS,utt1144_cmd_2780,2780,pos/kws_2780.wav,小天小天,pos/cmd_2780.wav,智控温,自空温,0.3195,False,,babble,0.6667,✗
POS,utt1145_cmd_2781,2781,pos/kws_2781.wav,小天才,pos/cmd_2781.wav,风速减小,,0.1356,True,,babble,1.0,✗
POS,utt1146_cmd_2782,2782,pos/kws_2782.wav,小点小点,pos/cmd_2782.wav,开到二十三度,,0.0841,True,,babble,1.0,✗
POS,utt1147_cmd_2783,2783,pos/kws_2783.wav,小甜甜,pos/cmd_2783.wav,空调二十一度,,0.1748,True,,babble,1.0,✗
POS,utt1148_cmd_2784,2784,pos/kws_2784.wav,小美小美,pos/cmd_2784.wav,播放小飞鱼二,,-0.1247,True,,babble,1.0,✗
POS,utt1149_cmd_2785,2785,pos/kws_2785.wav,小美小美,pos/cmd_2785.wav,播放白玉京,放送 降袋,0.3199,False,,babble,1.0,✗
POS,utt1150_cmd_2786,2786,pos/kws_2786.wav,你好小天,pos/cmd_2786.wav,开启防直吹,开气放之锤,0.4002,False,,babble,0.8,✗
POS,utt1151_cmd_2787,2787,pos/kws_2787.wav,小惟小惟,pos/cmd_2787.wav,感冒不可以吃什么,,0.2551,True,,babble,1.0,✗
POS,utt1152_cmd_2788,2788,pos/kws_2788.wav,你好天天,pos/cmd_2788.wav,关掉空调,,0.0972,True,,babble,1.0,✗
POS,utt1153_cmd_2789,2789,pos/kws_2789.wav,小美小美,pos/cmd_2789.wav,腹泻适合吃什么,腹蟹适合吃什么,0.4162,False,,babble,0.1429,✓
POS,utt1154_cmd_2790,2790,pos/kws_2790.wav,天天同学,pos/cmd_2790.wav,开下空调,,0.0905,True,,white,1.0,✗
POS,utt1155_cmd_2791,2791,pos/kws_2791.wav,嗨扫地机,pos/cmd_2791.wav,开到二十三度,,0.0682,True,,babble,1.0,✗
POS,utt1156_cmd_2792,2792,pos/kws_2792.wav,hi colmo,pos/cmd_2792.wav,播放减压放松音乐合集,,0.1206,True,,babble,1.0,✗
POS,utt1157_cmd_2793,2793,pos/kws_2793.wav,小美小美,pos/cmd_2793.wav,吃什么有利于皮肤粗糙,,0.1721,True,,babble,1.0,✗
POS,utt1158_cmd_2794,2794,pos/kws_2794.wav,小惟小惟,pos/cmd_2794.wav,播放我录声音背景音乐,背景医,0.3494,False,,babble,0.8,✗
POS,utt1159_cmd_2795,2795,pos/kws_2795.wav,小点小点,pos/cmd_2795.wav,打开节能模式,,0.2183,True,,babble,1.0,✗
POS,utt1160_cmd_2796,2796,pos/kws_2796.wav,你好小双,pos/cmd_2796.wav,空调十九度,,0.1847,True,,babble,1.0,✗
POS,utt1161_cmd_2797,2797,pos/kws_2797.wav,小钱小钱,pos/cmd_2797.wav,开下空调,开小坑跳,0.4166,False,,babble,0.75,✗
POS,utt1162_cmd_2798,2798,pos/kws_2798.wav,小美小美,pos/cmd_2798.wav,吃什么可以防辐射,被严重嘀咕,0.496,False,,babble,1.0,✗
POS,utt1163_cmd_2799,2799,pos/kws_2799.wav,hi colmo,pos/cmd_2799.wav,播放绝句唐杜甫,播放绝句唐多甫,0.2901,False,,babble,0.1429,✓
POS,utt1164_cmd_2800,2800,pos/kws_2800.wav,小美小美,pos/cmd_2800.wav,古哥古点烧脑集我想听,骨骼鼓点烧脑及火箱,0.3598,False,,babble,0.7,✗
POS,utt1165_cmd_2801,2801,pos/kws_2801.wav,hi colmo,pos/cmd_2801.wav,播放盖世音雄原创音乐,播放盖世英雄原创音乐,0.3842,False,,babble,0.1,✓
POS,utt1166_cmd_2802,2802,pos/kws_2802.wav,你好小天,pos/cmd_2802.wav,开下空调,,0.1676,True,,white,1.0,✗
POS,utt1167_cmd_2803,2803,pos/kws_2803.wav,嗨机器人,pos/cmd_2803.wav,风速调到最小风,,0.038,True,,babble,1.0,✗
POS,utt1168_cmd_2804,2804,pos/kws_2804.wav,小惟小惟,pos/cmd_2804.wav,播放播播龙的故事口袋,播放波波龙的故事口袋,0.2969,False,,babble,0.2,✓
POS,utt1169_cmd_2805,2805,pos/kws_2805.wav,小惟小惟,pos/cmd_2805.wav,补血推荐吃哪些食物,,0.2431,True,,babble,1.0,✗
POS,utt1170_cmd_2806,2806,pos/kws_2806.wav,小钱小钱,pos/cmd_2806.wav,把温度调到十六度,,0.0986,True,,babble,1.0,✗
POS,utt1171_cmd_2807,2807,pos/kws_2807.wav,小钱小钱,pos/cmd_2807.wav,开下空调,,0.1633,True,,babble,1.0,✗
POS,utt1172_cmd_2808,2808,pos/kws_2808.wav,嗨机器人,pos/cmd_2808.wav,风速五十,,0.0887,True,,babble,1.0,✗
POS,utt1173_cmd_2809,2809,pos/kws_2809.wav,小惟小惟,pos/cmd_2809.wav,播放架子鼓示范四十首,婴儿患罕见病,0.2713,False,,babble,1.0,✗
POS,utt1174_cmd_2810,2810,pos/kws_2810.wav,你好小双,pos/cmd_2810.wav,关闭省电模式,,0.2248,True,,babble,1.0,✗
POS,utt1175_cmd_2811,2811,pos/kws_2811.wav,小美小美,pos/cmd_2811.wav,吃什么适合解酒,,0.1161,True,,babble,1.0,✗
POS,utt1176_cmd_2812,2812,pos/kws_2812.wav,hi colmo,pos/cmd_2812.wav,高血糖吃什么有好处,,0.2476,True,,babble,1.0,✗
POS,utt1177_cmd_2813,2813,pos/kws_2813.wav,hi colmo,pos/cmd_2813.wav,更年期建议吃什么,,0.1815,True,,babble,1.0,✗
POS,utt1178_cmd_2814,2814,pos/kws_2814.wav,小点小点,pos/cmd_2814.wav,关闭屏幕,,0.1097,True,,white,1.0,✗
POS,utt1179_cmd_2815,2815,pos/kws_2815.wav,hi colmo,pos/cmd_2815.wav,黑发哪些食物需要忌口,厕所手指被供食物需要记口,0.336,False,,babble,0.7,✗
POS,utt1180_cmd_2816,2816,pos/kws_2816.wav,hi colmo,pos/cmd_2816.wav,抗衰老推荐吃哪些食物,,0.2182,True,,babble,1.0,✗
POS,utt1181_cmd_2817,2817,pos/kws_2817.wav,小天才,pos/cmd_2817.wav,风速调到百分之四十,,0.4383,True,,babble,1.0,✗
POS,utt1182_cmd_2818,2818,pos/kws_2818.wav,大喜大喜,pos/cmd_2818.wav,停止左右风,,0.1797,True,,babble,1.0,✗
POS,utt1183_cmd_2819,2819,pos/kws_2819.wav,嗨扫地机,pos/cmd_2819.wav,关一下空调,,0.0879,True,,babble,1.0,✗
POS,utt1184_cmd_2820,2820,pos/kws_2820.wav,小天同学,pos/cmd_2820.wav,启动送风模式,启动生活模式,0.5066,False,,babble,0.3333,✓
POS,utt1185_cmd_2821,2821,pos/kws_2821.wav,小惟小惟,pos/cmd_2821.wav,给我讲财经大事件,给我讲财经大事件,0.4768,False,,babble,0.0,✓
POS,utt1186_cmd_2822,2822,pos/kws_2822.wav,小编小编,pos/cmd_2822.wav,空调十九度,,0.2415,True,,babble,1.0,✗
POS,utt1187_cmd_2823,2823,pos/kws_2823.wav,hi colmo,pos/cmd_2823.wav,黑发哪些食物需要忌口,生产全系列半导体新式产品的企业,0.3636,False,,babble,1.5,✗
POS,utt1188_cmd_2824,2824,pos/kws_2824.wav,小天同学,pos/cmd_2824.wav,关屏显,,0.2228,True,,babble,1.0,✗
POS,utt1189_cmd_2825,2825,pos/kws_2825.wav,hi colmo,pos/cmd_2825.wav,白内障不适合吃什么,,0.0999,True,,pink,1.0,✗
POS,utt1190_cmd_2826,2826,pos/kws_2826.wav,小天同学,pos/cmd_2826.wav,往左扫风,毛毛,0.4063,False,,babble,1.0,✗
POS,utt1191_cmd_2827,2827,pos/kws_2827.wav,小美小美,pos/cmd_2827.wav,脚气适合吃什么,叫气势和制作用,0.2986,False,,babble,0.8571,✗
POS,utt1192_cmd_2828,2828,pos/kws_2828.wav,小甜甜,pos/cmd_2828.wav,开到二十二度,开到二十二度,0.3601,False,,babble,0.0,✓
POS,utt1193_cmd_2829,2829,pos/kws_2829.wav,小甜甜,pos/cmd_2829.wav,把温度调到二十四度,,0.2022,True,,babble,1.0,✗
POS,utt1194_cmd_2830,2830,pos/kws_2830.wav,小天同学,pos/cmd_2830.wav,风速八十,,0.5031,True,,babble,1.0,✗
POS,utt1195_cmd_2831,2831,pos/kws_2831.wav,小甜甜,pos/cmd_2831.wav,风速七十,,0.1563,True,,babble,1.0,✗
POS,utt1196_cmd_2832,2832,pos/kws_2832.wav,嗨扫地机,pos/cmd_2832.wav,把温度调到十八度,,0.0615,True,,babble,1.0,✗
POS,utt1197_cmd_2833,2833,pos/kws_2833.wav,小天同学,pos/cmd_2833.wav,上出风,放出锅,0.3625,False,,babble,0.6667,✗
POS,utt1198_cmd_2834,2834,pos/kws_2834.wav,hi colmo,pos/cmd_2834.wav,播放少儿版红楼梦,,0.2697,True,,babble,1.0,✗
POS,utt1199_cmd_2835,2835,pos/kws_2835.wav,小惟小惟,pos/cmd_2835.wav,高血压适宜吃什么,,0.0627,True,,white,1.0,✗
POS,utt1200_cmd_2836,2836,pos/kws_2836.wav,hi colmo,pos/cmd_2836.wav,科技情报局我想听,科技情报园我想听,0.3102,False,,babble,0.125,✓
POS,utt1201_cmd_2837,2837,pos/kws_2837.wav,嗨扫地机,pos/cmd_2837.wav,风速加大,彩电数上进行冲击下,0.4329,False,,babble,2.25,✗
POS,utt1202_cmd_2838,2838,pos/kws_2838.wav,小钱小钱,pos/cmd_2838.wav,开一下空调,太久了,0.3056,False,,babble,1.0,✗
POS,utt1203_cmd_2839,2839,pos/kws_2839.wav,小惟小惟,pos/cmd_2839.wav,骨质疏松要吃什么好,,0.0127,True,,babble,1.0,✗
POS,utt1204_cmd_2840,2840,pos/kws_2840.wav,hi colmo,pos/cmd_2840.wav,更年期吃什么好,,0.1591,True,,babble,1.0,✗
POS,utt1205_cmd_2841,2841,pos/kws_2841.wav,hi colmo,pos/cmd_2841.wav,更年期不适合吃什么,,0.1176,True,,babble,1.0,✗
POS,utt1206_cmd_2842,2842,pos/kws_2842.wav,小美小美,pos/cmd_2842.wav,脚气病适宜吃什么,角七病适宜吃什么,0.3581,False,,pink,0.25,✓
POS,utt1207_cmd_2843,2843,pos/kws_2843.wav,小编小编,pos/cmd_2843.wav,防直吹模式,防止吹模式,0.4103,False,,babble,0.2,✓
POS,utt1208_cmd_2844,2844,pos/kws_2844.wav,大喜大喜,pos/cmd_2844.wav,空调抽湿模式,,0.0983,True,,babble,1.0,✗
POS,utt1209_cmd_2845,2845,pos/kws_2845.wav,大喜大喜,pos/cmd_2845.wav,往右扫风,往右扫风,0.3221,False,,white,0.0,✓
POS,utt1210_cmd_2846,2846,pos/kws_2846.wav,hi colmo,pos/cmd_2846.wav,播放十大样板戏精选集,多放十大样板性精神级,0.3108,False,,pink,0.4,✓
POS,utt1211_cmd_2847,2847,pos/kws_2847.wav,小惟小惟,pos/cmd_2847.wav,更年期不适合吃什么,,0.1046,True,,babble,1.0,✗
POS,utt1212_cmd_2848,2848,pos/kws_2848.wav,小编小编,pos/cmd_2848.wav,开启睡眠模式,,0.1304,True,,babble,1.0,✗
POS,utt1213_cmd_2849,2849,pos/kws_2849.wav,hi colmo,pos/cmd_2849.wav,播放盖世音雄原创音乐,播放盖世英雄原唱音乐,0.3698,False,,pink,0.2,✓
POS,utt1214_cmd_2850,2850,pos/kws_2850.wav,小钱小钱,pos/cmd_2850.wav,把温度调到十八度,把温度调,0.3201,False,,babble,0.5,✗
POS,utt1215_cmd_2851,2851,pos/kws_2851.wav,小惟小惟,pos/cmd_2851.wav,播放一千零一夜故事,,0.2655,True,,babble,1.0,✗
POS,utt1216_cmd_2852,2852,pos/kws_2852.wav,hi colmo,pos/cmd_2852.wav,播放郭德纲的相声,播放郭勒冈的相声,0.4984,False,,babble,0.25,✓
POS,utt1217_cmd_2853,2853,pos/kws_2853.wav,大喜大喜,pos/cmd_2853.wav,往下吹,往下推,0.3533,False,,babble,0.3333,✓
POS,utt1218_cmd_2854,2854,pos/kws_2854.wav,小甜甜,pos/cmd_2854.wav,关闭左右风,,0.2401,True,,babble,1.0,✗
POS,utt1219_cmd_2855,2855,pos/kws_2855.wav,小点小点,pos/cmd_2855.wav,开到十八度,,0.2417,True,,babble,1.0,✗
POS,utt1220_cmd_2856,2856,pos/kws_2856.wav,小T小T,pos/cmd_2856.wav,开启自动模式,开启自动模式,0.3966,False,,babble,0.0,✓
POS,utt1221_cmd_2857,2857,pos/kws_2857.wav,小惟小惟,pos/cmd_2857.wav,播放播播龙的故事口袋,,0.2315,True,,babble,1.0,✗
POS,utt1222_cmd_2858,2858,pos/kws_2858.wav,小天小天,pos/cmd_2858.wav,风速四十,自助及改善需求的,0.3343,False,,babble,2.0,✗
POS,utt1223_cmd_2859,2859,pos/kws_2859.wav,小甜甜,pos/cmd_2859.wav,开机空调,开机空调,0.4181,False,,babble,0.0,✓
POS,utt1224_cmd_2860,2860,pos/kws_2860.wav,小美小美,pos/cmd_2860.wav,吃什么适合舒缓压力,,0.0295,True,,babble,1.0,✗
POS,utt1225_cmd_2861,2861,pos/kws_2861.wav,小惟小惟,pos/cmd_2861.wav,哺乳期要少吃什么,外面受卖,0.2838,False,,babble,1.0,✗
POS,utt1226_cmd_2862,2862,pos/kws_2862.wav,小美小美,pos/cmd_2862.wav,备孕适合吃什么,,0.2393,True,,babble,1.0,✗
POS,utt1227_cmd_2863,2863,pos/kws_2863.wav,小T小T,pos/cmd_2863.wav,防直吹模式,,0.1909,True,,babble,1.0,✗
POS,utt1228_cmd_2864,2864,pos/kws_2864.wav,小天小天,pos/cmd_2864.wav,开启ECO,,0.2047,True,,babble,1.0,✗
POS,utt1229_cmd_2865,2865,pos/kws_2865.wav,天天同学,pos/cmd_2865.wav,风向右吹,我不是在那边,0.374,False,,babble,1.5,✗
POS,utt1230_cmd_2866,2866,pos/kws_2866.wav,小美小美,pos/cmd_2866.wav,播放小脚丫妈妈读绘本,我们尽快出台时会得,0.3445,False,,babble,1.0,✗
POS,utt1231_cmd_2867,2867,pos/kws_2867.wav,你好小天,pos/cmd_2867.wav,风量调到最大,风量测到最大,0.2776,False,,pink,0.1667,✓
POS,utt1232_cmd_2868,2868,pos/kws_2868.wav,小点小点,pos/cmd_2868.wav,开到二十四度,我把手指担着,0.3312,False,,babble,1.0,✗
POS,utt1233_cmd_2869,2869,pos/kws_2869.wav,小T小T,pos/cmd_2869.wav,把温度调到二十八度,把温度调到二十八度,0.4229,False,,babble,0.0,✓
POS,utt1234_cmd_2870,2870,pos/kws_2870.wav,小美小美,pos/cmd_2870.wav,古哥古点烧脑集我想听,首先两人都得带上,0.4166,False,,babble,1.0,✗
POS,utt1235_cmd_2871,2871,pos/kws_2871.wav,小编小编,pos/cmd_2871.wav,把空调关上,,0.1867,True,,white,1.0,✗
POS,utt1236_cmd_2872,2872,pos/kws_2872.wav,小美小美,pos/cmd_2872.wav,播放吐槽大会,播放度朝外汇,0.4319,False,,babble,0.6667,✗
POS,utt1237_cmd_2873,2873,pos/kws_2873.wav,小编小编,pos/cmd_2873.wav,开到二十度,,0.1677,True,,white,1.0,✗
POS,utt1238_cmd_2874,2874,pos/kws_2874.wav,小钱小钱,pos/cmd_2874.wav,开启送风模式,开启送风模式,0.3095,False,,babble,0.0,✓
POS,utt1239_cmd_2875,2875,pos/kws_2875.wav,小美小美,pos/cmd_2875.wav,腹泻适合吃什么,,0.1767,True,,babble,1.0,✗
POS,utt1240_cmd_2876,2876,pos/kws_2876.wav,小天小天,pos/cmd_2876.wav,调成自动模式,,0.2566,True,,babble,1.0,✗
POS,utt1241_cmd_2877,2877,pos/kws_2877.wav,小惟小惟,pos/cmd_2877.wav,播放育儿早教纯干货分享,,0.1866,True,,babble,1.0,✗
POS,utt1242_cmd_2878,2878,pos/kws_2878.wav,小钱小钱,pos/cmd_2878.wav,加大风量,加大分量,0.3901,False,,babble,0.25,✓
POS,utt1243_cmd_2879,2879,pos/kws_2879.wav,你好小天,pos/cmd_2879.wav,把温度调到十六度,把温度调到十六度,0.5095,False,,babble,0.0,✓
POS,utt1244_cmd_2880,2880,pos/kws_2880.wav,小双同学,pos/cmd_2880.wav,把空调关闭,我去找你,0.3325,False,,babble,1.0,✗
POS,utt1245_cmd_2881,2881,pos/kws_2881.wav,hi colmo,pos/cmd_2881.wav,播放卡尔经典绘本音频,播放卡尔经典绘本音频,0.3761,False,,babble,0.0,✓
POS,utt1246_cmd_2882,2882,pos/kws_2882.wav,大喜大喜,pos/cmd_2882.wav,空调除湿,,0.173,True,,babble,1.0,✗
POS,utt1247_cmd_2883,2883,pos/kws_2883.wav,hi colmo,pos/cmd_2883.wav,播放神笔马良,我放声音了,0.37,False,,white,0.8333,✗
POS,utt1248_cmd_2884,2884,pos/kws_2884.wav,嗨扫地机,pos/cmd_2884.wav,开到二十七度,,0.1967,True,,babble,1.0,✗
POS,utt1249_cmd_2885,2885,pos/kws_2885.wav,小美小美,pos/cmd_2885.wav,播放睡前故事,播放睡前故事,0.3157,False,,babble,0.0,✓
POS,utt1250_cmd_2886,2886,pos/kws_2886.wav,你好小天,pos/cmd_2886.wav,开到二十四度,开到二十四度,0.2856,False,,babble,0.0,✓
POS,utt1251_cmd_2887,2887,pos/kws_2887.wav,大喜大喜,pos/cmd_2887.wav,开防直吹,美女串,0.3386,False,,babble,1.0,✗
POS,utt1252_cmd_2888,2888,pos/kws_2888.wav,小T小T,pos/cmd_2888.wav,出风口设置最左,规定承担赔偿责任,0.3196,False,,babble,1.1429,✗
